Experiment,m,n,Condition Number,Sparsity,Sparsity Pattern,Spectrum,Lambda,Solver,Time (s),Iterations,Residual,Relative Error,Run,Info
6,1000,100,10,0.8,banded,exponential,1.0,Direct,0.0008415272459387779,1,0.8068042022170514,0.9942086691892471,10,
6,1000,100,10,0.8,banded,exponential,1.0,CG,0.0003685019910335541,5,0.9989957490535808,0.9889204306169758,1,0.0
6,1000,100,10,0.8,banded,exponential,1.0,CG,0.0002591121010482311,5,0.9683108722561586,0.9906045007371368,2,0.0
6,1000,100,10,0.8,banded,exponential,1.0,CG,0.0002492023631930351,4,0.9872305941344454,0.9912444133875592,3,0.0
6,1000,100,10,0.8,banded,exponential,1.0,CG,0.00023093214258551598,4,0.8161903165341561,0.9934057921512055,4,0.0
6,1000,100,10,0.8,banded,exponential,1.0,CG,0.0002416018396615982,4,0.8540899040820148,0.9926955557545116,5,0.0
6,1000,100,10,0.8,banded,exponential,1.0,CG,0.0002439715899527073,5,0.9635024344745977,0.992403751155041,6,0.0
6,1000,100,10,0.8,banded,exponential,1.0,CG,0.0002264212816953659,4,0.8882078048228106,0.9931839815665556,7,0.0
6,1000,100,10,0.8,banded,exponential,1.0,CG,0.00023440178483724594,4,0.8802503955746491,0.9931431330251991,8,0.0
6,1000,100,10,0.8,banded,exponential,1.0,CG,0.0002284911461174488,4,1.1171020700721166,0.9899351141949401,9,0.0
6,1000,100,10,0.8,banded,exponential,1.0,CG,0.00023090187460184097,4,0.8068042022170515,0.994208669204656,10,0.0
6,1000,100,10,0.8,banded,exponential,1.0,LSQR,0.000519143883138895,4,0.9989957490535808,0.9889204306517917,1,
6,1000,100,10,0.8,banded,exponential,1.0,LSQR,0.0004344838671386242,4,0.9683108722561586,0.9906045007758417,2,
6,1000,100,10,0.8,banded,exponential,1.0,LSQR,0.0004419330507516861,4,0.9872305941344454,0.9912444133875592,3,
