Experiment,m,n,Condition Number,Sparsity,Sparsity Pattern,Spectrum,Lambda,Solver,Time (s),Iterations,Residual,Relative Error,Run,Info
12,1000,100,100,0.8,random,clustered,1.0,LSQR,0.0007540863007307053,5,2.3112304868403744,0.9313229150691684,1,
12,1000,100,100,0.8,random,clustered,1.0,LSQR,0.0007081152871251106,5,2.28764280406473,0.940881414943266,2,
12,1000,100,100,0.8,random,clustered,1.0,LSQR,0.0007250057533383369,5,2.399793740662327,0.940278661509654,3,
12,1000,100,100,0.8,random,clustered,1.0,LSQR,0.0007319645956158638,5,2.230007844205244,0.9409550026879046,4,
12,1000,100,100,0.8,random,clustered,1.0,LSQR,0.0007260050624608994,5,2.2593546885762192,0.9369477831912666,5,
12,1000,100,100,0.8,random,clustered,1.0,LSQR,0.000730504747480154,5,2.5136441189317553,0.9394283469352976,6,
12,1000,100,100,0.8,random,clustered,1.0,LSQR,0.000709995161741972,5,2.409847934729868,0.9393090068729166,7,
12,1000,100,100,0.8,random,clustered,1.0,LSQR,0.0007271049544215202,5,2.2871599634241018,0.9445841130834892,8,
12,1000,100,100,0.8,random,clustered,1.0,LSQR,0.0007200147956609726,5,2.7231454842405687,0.9317676512304338,9,
12,1000,100,100,0.8,random,clustered,1.0,LSQR,0.0007185749709606171,5,2.266123818496052,0.9444382354624945,10,
12,1000,100,100,0.8,random,clustered,1.0,LSMR,0.0007830159738659859,5,2.3112304868403752,0.9313229150704716,1,
12,1000,100,100,0.8,random,clustered,1.0,LSMR,0.0007403860799968243,5,2.2876428040647303,0.9408814149440857,2,
12,1000,100,100,0.8,random,clustered,1.0,LSMR,0.000742785632610321,5,2.399793740662328,0.9402786615109295,3,
12,1000,100,100,0.8,random,clustered,1.0,LSMR,0.0007456159219145775,5,2.230007844205245,0.9409550026892919,4,
12,1000,100,100,0.8,random,clustered,1.0,LSMR,0.0007442058995366096,5,2.2593546885762206,0.9369477831933004,5,
12,1000,100,100,0.8,random,clustered,1.0,LSMR,0.0007707052864134312,5,2.5136441189317558,0.9394283469356199,6,
12,1000,100,100,0.8,random,clustered,1.0,LSMR,0.000754266045987606,5,2.4098479347298682,0.9393090068742604,7,
12,1000,100,100,0.8,random,clustered,1.0,LSMR,0.0007750373333692551,5,2.2871599634241027,0.9445841130850573,8,
12,1000,100,100,0.8,random,clustered,1.0,LSMR,0.0007685059681534767,5,2.7231454842405696,0.9317676512313159,9,
12,1000,100,100,0.8,random,clustered,1.0,LSMR,0.0007586651481688023,5,2.2661238184960535,0.9444382354638033,10,
13,1000,100,100,0.8,block,linear,1.0,Direct,0.0036459467373788357,1,1.9166599326589142,0.9508570538801863,1,
13,1000,100,100,0.8,block,linear,1.0,Direct,0.0035342471674084663,1,2.145959931286849,0.9444853351129182,2,
13,1000,100,100,0.8,block,linear,1.0,Direct,0.003583647310733795,1,2.538544686743201,0.9271572706817788,3,
13,1000,100,100,0.8,block,linear,1.0,Direct,0.003552456386387348,1,2.090494014561897,0.9450020363464343,4,
13,1000,100,100,0.8,block,linear,1.0,Direct,0.0035330671817064285,1,2.188404182082113,0.9369799304875579,5,
13,1000,100,100,0.8,block,linear,1.0,Direct,0.003538456279784441,1,2.3008167336325513,0.9476861199260344,6,
13,1000,100,100,0.8,block,linear,1.0,Direct,0.003487727139145136,1,2.165097844206898,0.9470841936130376,7,
13,1000,100,100,0.8,block,linear,1.0,Direct,0.0035137259401381016,1,2.308331418404958,0.9385850490231639,8,
13,1000,100,100,0.8,block,linear,1.0,Direct,0.0034885359928011894,1,2.62861337272556,0.9319330171487585,9,
13,1000,100,100,0.8,block,linear,1.0,Direct,0.0035164370201528072,1,2.377652428861577,0.9349296568576139,10,
13,1000,100,100,0.8,block,linear,1.0,CG,0.0003120722249150276,8,1.916659932658914,0.9508570538814606,1,0.0
13,1000,100,100,0.8,block,linear,1.0,CG,0.00029754219576716423,8,2.145959931286849,0.9444853351183905,2,0.0
13,1000,100,100,0.8,block,linear,1.0,CG,0.0002937619574368,8,2.538544686743201,0.9271572706870141,3,0.0
13,1000,100,100,0.8,block,linear,1.0,CG,0.00029002176597714424,8,2.090494014561897,0.9450020363507816,4,0.0
13,1000,100,100,0.8,block,linear,1.0,CG,0.0002991817891597748,8,2.188404182082113,0.9369799304904234,5,0.0
13,1000,100,100,0.8,block,linear,1.0,CG,0.00030241161584854126,8,2.300816733632552,0.9476861199283367,6,0.0
13,1000,100,100,0.8,block,linear,1.0,CG,0.0003020423464477062,8,2.165097844206898,0.9470841936170935,7,0.0
13,1000,100,100,0.8,block,linear,1.0,CG,0.00030863191932439804,8,2.308331418404958,0.9385850490255256,8,0.0
13,1000,100,100,0.8,block,linear,1.0,CG,0.00029686279594898224,8,2.6286133727255594,0.9319330171529794,9,0.0
13,1000,100,100,0.8,block,linear,1.0,CG,0.000311932060867548,8,2.377652428861577,0.9349296568610262,10,0.0
13,1000,100,100,0.8,block,linear,1.0,LSQR,0.001015267800539732,7,1.9166599326589149,0.9508570539138754,1,
13,1000,100,100,0.8,block,linear,1.0,LSQR,0.0009982483461499214,7,2.145959931286851,0.9444853352397727,2,
13,1000,100,100,0.8,block,linear,1.0,LSQR,0.0009464267641305923,7,2.538544686743204,0.9271572707507911,3,
13,1000,100,100,0.8,block,linear,1.0,LSQR,0.0009748679585754871,7,2.0904940145618998,0.9450020364027213,4,
13,1000,100,100,0.8,block,linear,1.0,LSQR,0.0009644371457397938,7,2.1884041820821145,0.9369799305361732,5,
13,1000,100,100,0.8,block,linear,1.0,LSQR,0.0009672283194959164,7,2.300816733632554,0.9476861199909221,6,
13,1000,100,100,0.8,block,linear,1.0,LSQR,0.0009384071454405785,7,2.165097844206901,0.9470841937067267,7,
13,1000,100,100,0.8,block,linear,1.0,LSQR,0.0009487071074545383,7,2.3083314184049604,0.9385850490718111,8,
13,1000,100,100,0.8,block,linear,1.0,LSQR,0.0009661167860031128,7,2.628613372725562,0.9319330172228864,9,
13,1000,100,100,0.8,block,linear,1.0,LSQR,0.0009473180398344994,7,2.3776524288615777,0.9349296569091763,10,
13,1000,100,100,0.8,block,linear,1.0,LSMR,0.0010062982328236103,7,1.9166599326589173,0.9508570539171762,1,
13,1000,100,100,0.8,block,linear,1.0,LSMR,0.00099856685847044,7,2.1459599312868596,0.944485335254866,2,
13,1000,100,100,0.8,block,linear,1.0,LSMR,0.0009863469749689102,7,2.5385446867432138,0.9271572707597688,3,
13,1000,100,100,0.8,block,linear,1.0,LSMR,0.0009779869578778744,7,2.0904940145619073,0.94500203640885,4,
13,1000,100,100,0.8,block,linear,1.0,LSMR,0.0009704879485070705,7,2.1884041820821185,0.9369799305435732,5,
13,1000,100,100,0.8,block,linear,1.0,LSMR,0.000978406984359026,7,2.3008167336325616,0.9476861199993589,6,
13,1000,100,100,0.8,block,linear,1.0,LSMR,0.001094199251383543,8,2.1650978442068984,0.9470841936177012,7,
13,1000,100,100,0.8,block,linear,1.0,LSMR,0.0009802081622183323,7,2.3083314184049684,0.938585049079518,8,
13,1000,100,100,0.8,block,linear,1.0,LSMR,0.000982976984232664,7,2.6286133727255674,0.9319330172306568,9,
13,1000,100,100,0.8,block,linear,1.0,LSMR,0.0009770067408680916,7,2.377652428861582,0.934929656915048,10,
14,1000,100,100,0.8,block,exponential,1.0,Direct,0.003601337317377329,1,1.1298855434267037,0.9844415137340596,1,
14,1000,100,100,0.8,block,exponential,1.0,Direct,0.0035393466241657734,1,1.4045894261751752,0.9779748011280426,2,
14,1000,100,100,0.8,block,exponential,1.0,Direct,0.00357147678732872,1,1.445578908700513,0.9784015766485656,3,
14,1000,100,100,0.8,block,exponential,1.0,Direct,0.003545846790075302,1,1.3828764804676357,0.9775110179828624,4,
14,1000,100,100,0.8,block,exponential,1.0,Direct,0.0035223071463406086,1,1.2653341941015828,0.9814540076643213,5,
14,1000,100,100,0.8,block,exponential,1.0,Direct,0.00353887677192688,1,1.3610705026668828,0.9828078619228037,6,
14,1000,100,100,0.8,block,exponential,1.0,Direct,0.003509875852614641,1,1.4566825032476622,0.9779397349577552,7,
14,1000,100,100,0.8,block,exponential,1.0,Direct,0.003533886279910803,1,1.5050319155424476,0.9757743911815846,8,
14,1000,100,100,0.8,block,exponential,1.0,Direct,0.0035056057386100292,1,1.6926828396375826,0.9740641414571669,9,
14,1000,100,100,0.8,block,exponential,1.0,Direct,0.003532855771481991,1,1.2719797750196182,0.9834768348337484,10,
14,1000,100,100,0.8,block,exponential,1.0,CG,0.0003108619712293148,7,1.1298855434267034,0.9844415137449105,1,0.0
14,1000,100,100,0.8,block,exponential,1.0,CG,0.0002872031182050705,7,1.4045894261751752,0.9779748011517124,2,0.0
14,1000,100,100,0.8,block,exponential,1.0,CG,0.0002823830582201481,7,1.445578908700513,0.9784015766854446,3,0.0
14,1000,100,100,0.8,block,exponential,1.0,CG,0.0002843323163688183,7,1.382876480467636,0.9775110180264815,4,0.0
14,1000,100,100,0.8,block,exponential,1.0,CG,0.00027449289336800575,7,1.2653341941015828,0.9814540076810466,5,0.0
14,1000,100,100,0.8,block,exponential,1.0,CG,0.00028665270656347275,7,1.3610705026668828,0.982807861942831,6,0.0
14,1000,100,100,0.8,block,exponential,1.0,CG,0.00027810223400592804,7,1.4566825032476625,0.9779397349744288,7,0.0
14,1000,100,100,0.8,block,exponential,1.0,CG,0.000282112043350935,7,1.5050319155424476,0.9757743912148109,8,0.0
14,1000,100,100,0.8,block,exponential,1.0,CG,0.00029579270631074905,7,1.6926828396375826,0.97406414146671,9,0.0
14,1000,100,100,0.8,block,exponential,1.0,CG,0.00028231181204319,7,1.2719797750196182,0.9834768348498664,10,0.0
14,1000,100,100,0.8,block,exponential,1.0,LSQR,0.0008901571854948997,6,1.1298855434267057,0.9844415139724024,1,
14,1000,100,100,0.8,block,exponential,1.0,LSQR,0.0008761161006987095,6,1.4045894261751797,0.9779748015973514,2,
14,1000,100,100,0.8,block,exponential,1.0,LSQR,0.0009685670956969261,7,1.445578908700513,0.9784015766854445,3,
14,1000,100,100,0.8,block,exponential,1.0,LSQR,0.0009851879440248013,7,1.3828764804676357,0.9775110180264815,4,
14,1000,100,100,0.8,block,exponential,1.0,LSQR,0.0008600973524153233,6,1.2653341941015854,0.9814540080135612,5,
14,1000,100,100,0.8,block,exponential,1.0,LSQR,0.0008536661043763161,6,1.3610705026668855,0.9828078623047493,6,
14,1000,100,100,0.8,block,exponential,1.0,LSQR,0.0008618161082267761,6,1.4566825032476645,0.9779397352173508,7,
14,1000,100,100,0.8,block,exponential,1.0,LSQR,0.0008693458512425423,6,1.5050319155424545,0.9757743917290886,8,
14,1000,100,100,0.8,block,exponential,1.0,LSQR,0.0008795061148703098,6,1.6926828396375846,0.9740641416580441,9,
14,1000,100,100,0.8,block,exponential,1.0,LSQR,0.0008668061345815659,6,1.271979775019621,0.9834768352852356,10,
14,1000,100,100,0.8,block,exponential,1.0,LSMR,0.0010027969256043434,7,1.1298855434267037,0.9844415137456021,1,
14,1000,100,100,0.8,block,exponential,1.0,LSMR,0.0009983680211007595,7,1.4045894261751755,0.9779748011532277,2,
14,1000,100,100,0.8,block,exponential,1.0,LSMR,0.0009885570034384727,7,1.4455789087005133,0.9784015766870418,3,
14,1000,100,100,0.8,block,exponential,1.0,LSMR,0.0009945081546902657,7,1.3828764804676361,0.9775110180297536,4,
14,1000,100,100,0.8,block,exponential,1.0,LSMR,0.0010001077316701412,7,1.2653341941015828,0.9814540076816188,5,
14,1000,100,100,0.8,block,exponential,1.0,LSMR,0.0010024681687355042,7,1.361070502666883,0.9828078619439429,6,
14,1000,100,100,0.8,block,exponential,1.0,LSMR,0.0009721172973513603,7,1.4566825032476622,0.977939734975513,7,
14,1000,100,100,0.8,block,exponential,1.0,LSMR,0.0009778370149433613,7,1.505031915542448,0.9757743912166751,8,
14,1000,100,100,0.8,block,exponential,1.0,LSMR,0.0009739566594362259,7,1.6926828396375826,0.9740641414671306,9,
14,1000,100,100,0.8,block,exponential,1.0,LSMR,0.0009785867296159267,7,1.2719797750196182,0.983476834850777,10,
15,1000,100,100,0.8,block,polynomial,1.0,Direct,0.0036307773552834988,1,1.5411013057254173,0.9696154309199784,1,
15,1000,100,100,0.8,block,polynomial,1.0,Direct,0.0035492070019245148,1,1.7857858638140727,0.9629815845737382,2,
15,1000,100,100,0.8,block,polynomial,1.0,Direct,0.003578947391360998,1,1.9725462466999333,0.9579613500222075,3,
15,1000,100,100,0.8,block,polynomial,1.0,Direct,0.0035565271973609924,1,1.7306502018362504,0.9635040113920701,4,
15,1000,100,100,0.8,block,polynomial,1.0,Direct,0.00353436591103673,1,1.7415094480137139,0.9623049771609458,5,
15,1000,100,100,0.8,block,polynomial,1.0,Direct,0.003543146885931492,1,1.7815899357056917,0.9696203619646089,6,
15,1000,100,100,0.8,block,polynomial,1.0,Direct,0.0035153869539499283,1,1.8057941666808874,0.9644849461545995,7,
15,1000,100,100,0.8,block,polynomial,1.0,Direct,0.0035233558155596256,1,1.907134566561177,0.9595315576749769,8,
15,1000,100,100,0.8,block,polynomial,1.0,Direct,0.003500145860016346,1,2.181988828594114,0.9549942482390976,9,
15,1000,100,100,0.8,block,polynomial,1.0,Direct,0.0035155857913196087,1,1.8284557250817848,0.9635742393015025,10,
15,1000,100,100,0.8,block,polynomial,1.0,CG,0.0003026719205081463,7,1.5411013057254173,0.9696154309651001,1,0.0
15,1000,100,100,0.8,block,polynomial,1.0,CG,0.00030579278245568275,8,1.7857858638140727,0.9629815845806428,2,0.0
15,1000,100,100,0.8,block,polynomial,1.0,CG,0.00030029332265257835,8,1.972546246699933,0.9579613500298568,3,0.0
15,1000,100,100,0.8,block,polynomial,1.0,CG,0.00029452331364154816,8,1.7306502018362504,0.9635040113945905,4,0.0
15,1000,100,100,0.8,block,polynomial,1.0,CG,0.00029445206746459007,7,1.741509448013714,0.9623049772229528,5,0.0
15,1000,100,100,0.8,block,polynomial,1.0,CG,0.0003000916913151741,8,1.7815899357056915,0.9696203619665484,6,0.0
15,1000,100,100,0.8,block,polynomial,1.0,CG,0.0002911021001636982,7,1.8057941666808874,0.9644849462201214,7,0.0
15,1000,100,100,0.8,block,polynomial,1.0,CG,0.0002880818210542202,7,1.9071345665611772,0.959531557755453,8,0.0
15,1000,100,100,0.8,block,polynomial,1.0,CG,0.000276362057775259,7,2.181988828594114,0.9549942482931112,9,0.0
15,1000,100,100,0.8,block,polynomial,1.0,CG,0.00028106244280934334,7,1.8284557250817848,0.9635742393513299,10,0.0
15,1000,100,100,0.8,block,polynomial,1.0,LSQR,0.0009897570125758648,7,1.5411013057254175,0.9696154309651001,1,
15,1000,100,100,0.8,block,polynomial,1.0,LSQR,0.0009813569486141205,7,1.7857858638140736,0.9629815847023618,2,
15,1000,100,100,0.8,block,polynomial,1.0,LSQR,0.0009542270563542843,7,1.972546246699934,0.957961350125555,3,
15,1000,100,100,0.8,block,polynomial,1.0,LSQR,0.0009659570641815662,7,1.730650201836251,0.9635040114465515,4,
15,1000,100,100,0.8,block,polynomial,1.0,LSQR,0.0009569381363689899,7,1.7415094480137139,0.9623049772229528,5,
15,1000,100,100,0.8,block,polynomial,1.0,LSQR,0.0009677968919277191,7,1.781589935705692,0.969620362009978,6,
15,1000,100,100,0.8,block,polynomial,1.0,LSQR,0.0009465673938393593,7,1.8057941666808872,0.9644849462201214,7,
15,1000,100,100,0.8,block,polynomial,1.0,LSQR,0.0009475867263972759,7,1.9071345665611774,0.959531557755453,8,
15,1000,100,100,0.8,block,polynomial,1.0,LSQR,0.0009580967016518116,7,2.181988828594114,0.9549942482931112,9,
15,1000,100,100,0.8,block,polynomial,1.0,LSQR,0.0009427671320736408,7,1.828455725081785,0.9635742393513299,10,
15,1000,100,100,0.8,block,polynomial,1.0,LSMR,0.0010068779811263084,7,1.541101305725418,0.9696154309698878,1,
15,1000,100,100,0.8,block,polynomial,1.0,LSMR,0.0009889970533549786,7,1.7857858638140744,0.9629815847145696,2,
15,1000,100,100,0.8,block,polynomial,1.0,LSMR,0.0009839870035648346,7,1.9725462466999362,0.9579613501379873,3,
15,1000,100,100,0.8,block,polynomial,1.0,LSMR,0.0009753769263625145,7,1.7306502018362524,0.9635040114518697,4,
15,1000,100,100,0.8,block,polynomial,1.0,LSMR,0.0009696870110929012,7,1.7415094480137148,0.9623049772280058,5,
15,1000,100,100,0.8,block,polynomial,1.0,LSMR,0.0009771678596735,7,1.7815899357056928,0.9696203620145524,6,
15,1000,100,100,0.8,block,polynomial,1.0,LSMR,0.0009801979176700115,7,1.8057941666808883,0.9644849462249339,7,
15,1000,100,100,0.8,block,polynomial,1.0,LSMR,0.000995337963104248,7,1.9071345665611783,0.959531557763745,8,
15,1000,100,100,0.8,block,polynomial,1.0,LSMR,0.0009862575680017471,7,2.1819888285941142,0.9549942482977166,9,
15,1000,100,100,0.8,block,polynomial,1.0,LSMR,0.000990136992186308,7,1.8284557250817852,0.9635742393550845,10,
16,1000,100,100,0.8,block,clustered,1.0,Direct,0.0036350968293845654,1,1.8596924484464763,0.9518291812156114,1,
16,1000,100,100,0.8,block,clustered,1.0,Direct,0.003551976755261421,1,2.084916319603071,0.9461384768676464,2,
16,1000,100,100,0.8,block,clustered,1.0,Direct,0.0035972781479358673,1,2.3114059517485934,0.9374493981193743,3,
16,1000,100,100,0.8,block,clustered,1.0,Direct,0.003553757444024086,1,1.8974859832669817,0.9537485650455555,4,
16,1000,100,100,0.8,block,clustered,1.0,Direct,0.0035264859907329082,1,2.0520360262156245,0.9425096450580095,5,
16,1000,100,100,0.8,block,clustered,1.0,Direct,0.003525526262819767,1,1.9965504346856235,0.9600095931136077,6,
16,1000,100,100,0.8,block,clustered,1.0,Direct,0.0035080662928521633,1,2.0062817396112775,0.9534644895497469,7,
16,1000,100,100,0.8,block,clustered,1.0,Direct,0.0035204561427235603,1,2.23351884944547,0.9401889739130352,8,
16,1000,100,100,0.8,block,clustered,1.0,Direct,0.0034981155768036842,1,2.5803894716889264,0.9319117956674405,9,
16,1000,100,100,0.8,block,clustered,1.0,Direct,0.0035256068222224712,1,2.217559469889973,0.9407304782597834,10,
16,1000,100,100,0.8,block,clustered,1.0,CG,0.0003148620016872883,8,1.8596924484464767,0.9518291813217123,1,0.0
16,1000,100,100,0.8,block,clustered,1.0,CG,0.000292991753667593,8,2.084916319603071,0.9461384769820786,2,0.0
16,1000,100,100,0.8,block,clustered,1.0,CG,0.000292312353849411,8,2.311405951748594,0.9374493982417779,3,0.0
16,1000,100,100,0.8,block,clustered,1.0,CG,0.00028328271582722664,8,1.8974859832669821,0.9537485650998939,4,0.0
16,1000,100,100,0.8,block,clustered,1.0,CG,0.0002868720330297947,8,2.052036026215625,0.9425096451856865,5,0.0
16,1000,100,100,0.8,block,clustered,1.0,CG,0.0003068530932068825,9,1.9965504346856238,0.9600095931256307,6,0.0
16,1000,100,100,0.8,block,clustered,1.0,CG,0.0003042020834982395,9,2.0062817396112775,0.9534644895631074,7,0.0
16,1000,100,100,0.8,block,clustered,1.0,CG,0.0002890918403863907,8,2.2335188494454705,0.9401889740432591,8,0.0
16,1000,100,100,0.8,block,clustered,1.0,CG,0.0002838326618075371,8,2.5803894716889273,0.9319117958332387,9,0.0
16,1000,100,100,0.8,block,clustered,1.0,CG,0.00030777323991060257,9,2.217559469889973,0.9407304782743139,10,0.0
16,1000,100,100,0.8,block,clustered,1.0,LSQR,0.0010940288193523884,8,1.8596924484464765,0.9518291813217123,1,
16,1000,100,100,0.8,block,clustered,1.0,LSQR,0.0010673180222511292,8,2.084916319603071,0.9461384769820786,2,
16,1000,100,100,0.8,block,clustered,1.0,LSQR,0.0010504480451345444,8,2.3114059517485934,0.9374493982417779,3,
16,1000,100,100,0.8,block,clustered,1.0,LSQR,0.0010681981220841408,8,1.8974859832669821,0.953748565099894,4,
16,1000,100,100,0.8,block,clustered,1.0,LSQR,0.0010536778718233109,8,2.0520360262156254,0.9425096451856865,5,
16,1000,100,100,0.8,block,clustered,1.0,LSQR,0.0010497970506548882,8,1.9965504346856247,0.9600095932594195,6,
16,1000,100,100,0.8,block,clustered,1.0,LSQR,0.001032498199492693,8,2.0062817396112784,0.953464489670363,7,
16,1000,100,100,0.8,block,clustered,1.0,LSQR,0.0010628881864249706,8,2.2335188494454705,0.9401889740432591,8,
16,1000,100,100,0.8,block,clustered,1.0,LSQR,0.0010573877952992916,8,2.580389471688927,0.9319117958332385,9,
16,1000,100,100,0.8,block,clustered,1.0,LSQR,0.0010537570342421532,8,2.217559469889974,0.9407304784636159,10,
16,1000,100,100,0.8,block,clustered,1.0,LSMR,0.0011117076501250267,8,1.8596924484464785,0.9518291813346912,1,
16,1000,100,100,0.8,block,clustered,1.0,LSMR,0.0010911189019680023,8,2.0849163196030727,0.946138476993443,2,
16,1000,100,100,0.8,block,clustered,1.0,LSMR,0.001105448231101036,8,2.3114059517485948,0.937449398252275,3,
16,1000,100,100,0.8,block,clustered,1.0,LSMR,0.0010810382664203644,8,1.8974859832669828,0.9537485651062247,4,
16,1000,100,100,0.8,block,clustered,1.0,LSMR,0.0010840077884495258,8,2.0520360262156268,0.942509645203573,5,
16,1000,100,100,0.8,block,clustered,1.0,LSMR,0.0010837777517735958,8,1.996550434685627,0.9600095932828472,6,
16,1000,100,100,0.8,block,clustered,1.0,LSMR,0.0010847277007997036,8,2.0062817396112824,0.9534644896911378,7,
16,1000,100,100,0.8,block,clustered,1.0,LSMR,0.0010966192930936813,8,2.2335188494454723,0.9401889740612543,8,
16,1000,100,100,0.8,block,clustered,1.0,LSMR,0.0010884781368076801,8,2.58038947168893,0.931911795853181,9,
16,1000,100,100,0.8,block,clustered,1.0,LSMR,0.0010754079557955265,8,2.217559469889978,0.9407304785042311,10,
17,1000,100,1000,0.8,random,linear,1.0,Direct,0.002393747679889202,1,2.286462176878981,0.9331680367038879,1,
17,1000,100,1000,0.8,random,linear,1.0,Direct,0.002316487953066826,1,2.2800293914992373,0.9413072191649561,2,
17,1000,100,1000,0.8,random,linear,1.0,Direct,0.0022705672308802605,1,2.4575659020384824,0.9372291709616214,3,
17,1000,100,1000,0.8,random,linear,1.0,Direct,0.002316306810826063,1,2.287521705687286,0.937714754129691,4,
17,1000,100,1000,0.8,random,linear,1.0,Direct,0.0022848770022392273,1,2.208536653991528,0.9402650900092998,5,
17,1000,100,1000,0.8,random,linear,1.0,Direct,0.002301948145031929,1,2.5206831657975544,0.9391695037897626,6,
17,1000,100,1000,0.8,random,linear,1.0,Direct,0.0022855778224766254,1,2.408190668619013,0.9392791371355554,7,
17,1000,100,1000,0.8,random,linear,1.0,Direct,0.00231377687305212,1,2.3431727726373555,0.9419464325650817,8,
17,1000,100,1000,0.8,random,linear,1.0,Direct,0.0022926367819309235,1,2.6255049751028077,0.9372001307058428,9,
17,1000,100,1000,0.8,random,linear,1.0,Direct,0.0022608768194913864,1,2.2467159382004165,0.945469792661617,10,
17,1000,100,1000,0.8,random,linear,1.0,CG,0.0002741217613220215,5,2.2864621768789815,0.9331680367070598,1,0.0
17,1000,100,1000,0.8,random,linear,1.0,CG,0.0002595121040940285,5,2.2800293914992373,0.9413072191670444,2,0.0
17,1000,100,1000,0.8,random,linear,1.0,CG,0.0002613021060824394,5,2.4575659020384824,0.9372291709672698,3,0.0
17,1000,100,1000,0.8,random,linear,1.0,CG,0.00024780211970210075,5,2.287521705687286,0.9377147541333744,4,0.0
17,1000,100,1000,0.8,random,linear,1.0,CG,0.00024538207799196243,5,2.208536653991529,0.9402650900132414,5,0.0
17,1000,100,1000,0.8,random,linear,1.0,CG,0.00025271205231547356,5,2.520683165797555,0.9391695037917208,6,0.0
17,1000,100,1000,0.8,random,linear,1.0,CG,0.0002430221065878868,5,2.4081906686190124,0.9392791371387981,7,0.0
17,1000,100,1000,0.8,random,linear,1.0,CG,0.00024851178750395775,5,2.343172772637356,0.9419464325727962,8,0.0
17,1000,100,1000,0.8,random,linear,1.0,CG,0.0002449420280754566,5,2.6255049751028077,0.937200130709396,9,0.0
17,1000,100,1000,0.8,random,linear,1.0,CG,0.0002510729245841503,5,2.246715938200417,0.9454697926653586,10,0.0
17,1000,100,1000,0.8,random,linear,1.0,LSQR,0.0007562357932329178,5,2.2864621768789815,0.9331680367070598,1,
17,1000,100,1000,0.8,random,linear,1.0,LSQR,0.0007239650003612041,5,2.280029391499237,0.9413072191670444,2,
17,1000,100,1000,0.8,random,linear,1.0,LSQR,0.0007125749252736568,5,2.4575659020384824,0.9372291709672698,3,
17,1000,100,1000,0.8,random,linear,1.0,LSQR,0.0007323850877583027,5,2.287521705687286,0.9377147541333746,4,
17,1000,100,1000,0.8,random,linear,1.0,LSQR,0.0007082046940922737,5,2.208536653991529,0.9402650900132414,5,
17,1000,100,1000,0.8,random,linear,1.0,LSQR,0.0007039052434265614,5,2.520683165797555,0.9391695037917208,6,
17,1000,100,1000,0.8,random,linear,1.0,LSQR,0.0007147560827434063,5,2.4081906686190124,0.9392791371387983,7,
17,1000,100,1000,0.8,random,linear,1.0,LSQR,0.0007274160161614418,5,2.343172772637356,0.9419464325727962,8,
17,1000,100,1000,0.8,random,linear,1.0,LSQR,0.0007136552594602108,5,2.6255049751028077,0.937200130709396,9,
17,1000,100,1000,0.8,random,linear,1.0,LSQR,0.0007179747335612774,5,2.246715938200417,0.9454697926653586,10,
17,1000,100,1000,0.8,random,linear,1.0,LSMR,0.0007709451019763947,5,2.2864621768789815,0.933168036707358,1,
17,1000,100,1000,0.8,random,linear,1.0,LSMR,0.0007323459722101688,5,2.2800293914992373,0.9413072191673358,2,
17,1000,100,1000,0.8,random,linear,1.0,LSMR,0.000757104717195034,5,2.4575659020384824,0.9372291709675463,3,
17,1000,100,1000,0.8,random,linear,1.0,LSMR,0.0007505449466407299,5,2.287521705687286,0.937714754133798,4,
17,1000,100,1000,0.8,random,linear,1.0,LSMR,0.0007745563052594662,5,2.2085366539915285,0.9402650900136325,5,
17,1000,100,1000,0.8,random,linear,1.0,LSMR,0.0007742159068584442,5,2.5206831657975544,0.9391695037918908,6,
17,1000,100,1000,0.8,random,linear,1.0,LSMR,0.0007718857377767563,5,2.4081906686190133,0.9392791371391739,7,
17,1000,100,1000,0.8,random,linear,1.0,LSMR,0.0007743346504867077,5,2.343172772637356,0.9419464325731645,8,
17,1000,100,1000,0.8,random,linear,1.0,LSMR,0.0007391148246824741,5,2.625504975102808,0.937200130709592,9,
17,1000,100,1000,0.8,random,linear,1.0,LSMR,0.0007446659728884697,5,2.246715938200417,0.945469792665726,10,
18,1000,100,1000,0.8,random,exponential,1.0,Direct,0.002382917795330286,1,1.2288368991483845,0.9825750150329143,1,
18,1000,100,1000,0.8,random,exponential,1.0,Direct,0.0022857366129755974,1,1.2556972080388027,0.9837850348101411,2,
18,1000,100,1000,0.8,random,exponential,1.0,Direct,0.002275367733091116,1,1.2235992122359964,0.985914487233341,3,
18,1000,100,1000,0.8,random,exponential,1.0,Direct,0.002316666767001152,1,1.1465660825134987,0.9859043912868756,4,
18,1000,100,1000,0.8,random,exponential,1.0,Direct,0.002280638087540865,1,1.1248145047619855,0.9862089849470558,5,
18,1000,100,1000,0.8,random,exponential,1.0,Direct,0.002252256963402033,1,1.2466156694404518,0.9864049003146819,6,
18,1000,100,1000,0.8,random,exponential,1.0,Direct,0.0022439174354076385,1,1.2634873675857454,0.9849897512184134,7,
18,1000,100,1000,0.8,random,exponential,1.0,Direct,0.0022931378334760666,1,1.1507969641203044,0.9873959918128509,8,
18,1000,100,1000,0.8,random,exponential,1.0,Direct,0.002279746811836958,1,1.3963231465697772,0.9837022890395257,9,
18,1000,100,1000,0.8,random,exponential,1.0,Direct,0.002257386688143015,1,1.1600291430562846,0.9867042446012694,10,
